,Institute,Academic Program Name,Seat Type,Gender,Opening Rank,Closing Rank,Year,Round,Preparatory,Institute_type
1201,Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,235,235,*2023,*1,True,GFTI
1202,Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,534,601,*2023,*1,False,GFTI
1203,Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1337,1337,*2023,*1,False,GFTI
1204,Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1165,1971,*2023,*1,False,GFTI
1205,Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2077,3375,*2023,*1,False,GFTI
1206,Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",SC,Gender-Neutral,851,1509,*2023,*1,False,GFTI
1207,Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),579,579,*2023,*1,False,GFTI
1208,Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",ST,Gender-Neutral,484,689,*2023,*1,False,GFTI
1209,Indian Institute  of Technology Hyderabad,"Engineering Science (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1381,1381,*2023,*1,False,GFTI
1210,Indian Institute  of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,8271,9603,*2023,*1,False,GFTI
1211,Indian Institute  of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),14291,14327,*2023,*1,False,GFTI
1212,Indian Institute  of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1682,1768,*2023,*1,False,GFTI
1213,Indian Institute  of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2916,2916,*2023,*1,False,GFTI
1214,Indian Institute  of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2900,3609,*2023,*1,False,GFTI
1215,Indian Institute  of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),6559,6559,*2023,*1,False,GFTI
1216,Indian Institute  of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2015,2194,*2023,*1,False,GFTI
1217,Indian Institute  of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3213,3213,*2023,*1,False,GFTI
1218,Indian Institute  of Technology Hyderabad,"Industrial Chemistry (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1193,1223,*2023,*1,False,GFTI
1219,Indian Institute  of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,7306,8606,*2023,*1,False,GFTI
1220,Indian Institute  of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),11677,13873,*2023,*1,False,GFTI
1221,Indian Institute  of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1389,1510,*2023,*1,False,GFTI
1222,Indian Institute  of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),2334,2334,*2023,*1,False,GFTI
1223,Indian Institute  of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,2923,3494,*2023,*1,False,GFTI
1224,Indian Institute  of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5412,5668,*2023,*1,False,GFTI
1225,Indian Institute  of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,1832,2147,*2023,*1,False,GFTI
1226,Indian Institute  of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),2494,2494,*2023,*1,False,GFTI
1227,Indian Institute  of Technology Hyderabad,"Materials Science and Metallurgical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1005,1035,*2023,*1,False,GFTI
1228,Indian Institute  of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,660,1030,*2023,*1,False,GFTI
1229,Indian Institute  of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),1893,1893,*2023,*1,False,GFTI
1230,Indian Institute  of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",OPEN (PwD),Female-only (including Supernumerary),189,189,*2023,*1,False,GFTI
1231,Indian Institute  of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,105,132,*2023,*1,False,GFTI
1232,Indian Institute  of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),506,506,*2023,*1,False,GFTI
1233,Indian Institute  of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,395,489,*2023,*1,False,GFTI
1234,Indian Institute  of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),871,871,*2023,*1,False,GFTI
1235,Indian Institute  of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",SC,Gender-Neutral,264,311,*2023,*1,False,GFTI
1236,Indian Institute  of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),542,542,*2023,*1,False,GFTI
1237,Indian Institute  of Technology Hyderabad,"Mathematics and Computing (4 Years, Bachelor of Technology)",ST,Gender-Neutral,138,138,*2023,*1,False,GFTI
1238,Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,2403,4536,*2023,*1,False,GFTI
1239,Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),7694,9449,*2023,*1,False,GFTI
1240,Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,263,269,*2023,*1,True,GFTI
1241,Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,604,698,*2023,*1,False,GFTI
1242,Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1834,1834,*2023,*1,False,GFTI
1243,Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1234,2112,*2023,*1,False,GFTI
1244,Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2918,4176,*2023,*1,False,GFTI
1245,Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,946,1117,*2023,*1,False,GFTI
1246,Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1948,2036,*2023,*1,False,GFTI
1247,Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,311,540,*2023,*1,False,GFTI
1248,Indian Institute  of Technology Hyderabad,"Mechanical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1044,1044,*2023,*1,False,GFTI
1249,Indian Institute  of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,2271,3082,*2023,*1,False,GFTI
1250,Indian Institute  of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),3219,6706,*2023,*1,False,GFTI
1251,Indian Institute  of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OPEN (PwD),Gender-Neutral,119,119,*2023,*1,False,GFTI
1252,Indian Institute  of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,464,546,*2023,*1,False,GFTI
1253,Indian Institute  of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),1213,1213,*2023,*1,False,GFTI
1254,Indian Institute  of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,1171,1532,*2023,*1,False,GFTI
1255,Indian Institute  of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),2940,3145,*2023,*1,False,GFTI
1256,Indian Institute  of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",OBC-NCL (PwD),Gender-Neutral,30,30,*2023,*1,True,GFTI
1257,Indian Institute  of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",SC,Gender-Neutral,639,875,*2023,*1,False,GFTI
1258,Indian Institute  of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),1635,1899,*2023,*1,False,GFTI
1259,Indian Institute  of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",ST,Gender-Neutral,360,399,*2023,*1,False,GFTI
1260,Indian Institute  of Technology Jodhpur,"Artificial Intelligence and Data Science (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),886,886,*2023,*1,False,GFTI
1261,Indian Institute  of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,10924,14292,*2023,*1,False,GFTI
1262,Indian Institute  of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),17515,21318,*2023,*1,False,GFTI
1263,Indian Institute  of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,2200,2248,*2023,*1,False,GFTI
1264,Indian Institute  of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,4697,5420,*2023,*1,False,GFTI
1265,Indian Institute  of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),8293,8516,*2023,*1,False,GFTI
1266,Indian Institute  of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2571,2780,*2023,*1,False,GFTI
1267,Indian Institute  of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3999,3999,*2023,*1,False,GFTI
1268,Indian Institute  of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1330,1358,*2023,*1,False,GFTI
1269,Indian Institute  of Technology Jodhpur,"Bio Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),434,434,*2023,*1,True,GFTI
1270,Indian Institute  of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,8951,10458,*2023,*1,False,GFTI
1271,Indian Institute  of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),14836,16132,*2023,*1,False,GFTI
1272,Indian Institute  of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1608,1706,*2023,*1,False,GFTI
1273,Indian Institute  of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3125,3125,*2023,*1,False,GFTI
1274,Indian Institute  of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3777,4198,*2023,*1,False,GFTI
1275,Indian Institute  of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5626,7385,*2023,*1,False,GFTI
1276,Indian Institute  of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2104,2386,*2023,*1,False,GFTI
1277,Indian Institute  of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3469,3526,*2023,*1,False,GFTI
1278,Indian Institute  of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,1054,1117,*2023,*1,False,GFTI
1279,Indian Institute  of Technology Jodhpur,"Chemical Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),34,34,*2023,*1,True,GFTI
1280,Indian Institute  of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",OPEN,Gender-Neutral,13626,15176,*2023,*1,False,GFTI
1281,Indian Institute  of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",OPEN,Female-only (including Supernumerary),21119,21738,*2023,*1,False,GFTI
1282,Indian Institute  of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",EWS,Gender-Neutral,2264,2326,*2023,*1,False,GFTI
1283,Indian Institute  of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",EWS,Female-only (including Supernumerary),4422,4422,*2023,*1,False,GFTI
1284,Indian Institute  of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",OBC-NCL,Gender-Neutral,5539,5590,*2023,*1,False,GFTI
1285,Indian Institute  of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",OBC-NCL,Female-only (including Supernumerary),9045,9045,*2023,*1,False,GFTI
1286,Indian Institute  of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",SC,Gender-Neutral,3001,3040,*2023,*1,False,GFTI
1287,Indian Institute  of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",SC,Female-only (including Supernumerary),4323,4323,*2023,*1,False,GFTI
1288,Indian Institute  of Technology Jodhpur,"Chemistry with Specialization (4 Years, Bachelor of Science)",ST,Gender-Neutral,1276,1411,*2023,*1,False,GFTI
1289,Indian Institute  of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,10662,12329,*2023,*1,False,GFTI
1290,Indian Institute  of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",OPEN,Female-only (including Supernumerary),17747,19224,*2023,*1,False,GFTI
1291,Indian Institute  of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",EWS,Gender-Neutral,1780,1840,*2023,*1,False,GFTI
1292,Indian Institute  of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",EWS,Female-only (including Supernumerary),3400,3400,*2023,*1,False,GFTI
1293,Indian Institute  of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Gender-Neutral,3867,4553,*2023,*1,False,GFTI
1294,Indian Institute  of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",OBC-NCL,Female-only (including Supernumerary),5988,6603,*2023,*1,False,GFTI
1295,Indian Institute  of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",SC,Gender-Neutral,2157,2511,*2023,*1,False,GFTI
1296,Indian Institute  of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",SC,Female-only (including Supernumerary),3418,3661,*2023,*1,False,GFTI
1297,Indian Institute  of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",ST,Gender-Neutral,702,877,*2023,*1,False,GFTI
1298,Indian Institute  of Technology Jodhpur,"Civil and Infrastructure Engineering (4 Years, Bachelor of Technology)",ST,Female-only (including Supernumerary),1375,1375,*2023,*1,False,GFTI
1299,Indian Institute  of Technology Jodhpur,"Computer Science and Engineering (4 Years, Bachelor of Technology)",OPEN,Gender-Neutral,1554,2270,*2023,*1,False,GFTI
